baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRIQK	106224.163591961	0.0406734784694069	0.217132097539138	0.0350887319156072	0.851409848440795	0.912069463121834
ABCA8	190332.259218747	-0.510511198204854	0.411743682902467	1.52933092156348	0.216212889259303	0.349781795330136
SPATA31A1	36.0953349235547	23.2548414733279	3.02705912717522	4.30930242487331	0.0379045016381512	0.0895620070084852
FAM181B	2696.17451940896	-3.5903722890806	0.762810441895474	18.0687324607723	2.13071889560774e-05	0.00015782431939023
ACBD6	141031.90111779	0.529840280156691	0.189817517937726	7.74809012120087	0.00537693751927934	0.0183826822413401
CTF1	4663.43776207674	-1.02950056654418	0.332050117596516	9.41649361982519	0.00215042328216323	0.00853369738279833
PIGW	48874.9208506018	0.734163480704051	0.237674032761061	9.44061403611559	0.00212232426357848	0.00845675169303659
NDRG1	2679884.42760383	-1.31472568155994	0.385445989830171	11.252747548085	0.000795052421834511	0.00368818761137161
NCOA2	286664.707291049	0.15501966126778	0.206124521165993	0.565337022451018	0.452117832092002	0.602421051875295
OCLM	529.275936429563	0.265701897999491	1.15620730020135	0.052743405259946	0.818356504540737	0.891254967666591
VAMP4	66376.0242899813	-0.0404040436068463	0.149376204370881	0.0731594480276101	0.786790976325492	0.869667047892086
B4GALNT3	729742.867388737	-1.68065159108716	0.258305278277059	40.1367523372366	2.36791858577204e-10	4.62282857025485e-09
EIF2S2	401001.647388736	0.958069723124868	0.234161184253523	16.4415521963049	5.01732679241366e-05	0.000333927352067964
DCPS	81523.8177249168	0.749047232941681	0.24868863809457	8.97206680262491	0.00274138317775288	0.0104798545889687
DLG4	52863.7146556911	-0.0381031525625763	0.314140661668048	0.0147111010643641	0.903461872707646	0.943649143465638
NRDC	489824.182338504	0.236587339851378	0.132067586767493	3.20557054539452	0.0733879082681078	0.151429763968048
ARSE	272870.500987093	0.865504416413794	0.267059142569382	10.3494598940321	0.00129512573876036	0.0055748424531941
HMX3	1682.8365306117	-2.16779989963086	1.07958467221768	3.7021253868827	0.0543432037115689	0.119127586178082
RNF38	189253.827112676	0.00188265865620382	0.156699343135052	0.000144380019918344	0.990412990456235	0.994834717750698
PTPN6	395220.722438149	-0.16950742126885	0.164525880967763	1.06086033882826	0.303019043637083	0.450402701906263
RAD51B	18741.8258615079	0.287082762410717	0.241620946229808	1.40939692663255	0.23515653263753	0.372714469784042
ORAI1	89187.8196053937	0.00674019427245928	0.1682847308503	0.00160429486453495	0.968050354202294	0.981888008393981
HEATR6	52634.9906145978	0.374661520869729	0.254967802078892	2.15325985220068	0.142267543871636	0.255146681917742
CDSN	18286.189055248	1.30305065319926	0.702973928651318	3.32517179718985	0.0682268860419006	0.142744139327174
HAND2	33789.5395993166	0.428849078426166	0.426271936414527	1.00843720673487	0.315277527200717	0.463396677766573
ACER3	128447.731669846	-0.855251391128779	0.191536968424844	19.6529121240239	9.28616788054642e-06	7.64823710840182e-05
AL139300.1	231862.401489404	0.160354252465269	0.152014339296127	1.11216708523239	0.291611357026216	0.437473117090251
MRPS33	235157.238017778	-0.1046166803498	0.267348942592908	0.15308903102266	0.695600676612655	0.80292416209891
GALNT12	433478.86565841	-2.24409350591329	0.267058036372271	64.4644624825769	9.82892386300968e-16	3.39576435109861e-14
CD80	6858.08542825694	1.34775285064478	0.531872120900646	6.20098161802167	0.0127679482366478	0.0375923659499073
ALDH2	2820114.76616125	1.02365359680265	0.209798959272359	23.3234845576724	1.36918000158573e-06	1.37432001356122e-05
UBAC1	221449.242191879	-0.80965505544397	0.153724398494507	27.3840571000263	1.66800740999959e-07	2.01658379469741e-06
CXCL16	426163.511139839	0.783254319060303	0.293202547051982	7.0503130701693	0.00792513987904755	0.025432406614811
MED8	146477.526212467	-0.0466777429138644	0.182389404037565	0.0654931943497843	0.798015405089537	0.877127566785634
ITSN1	204169.430096588	-0.0492478723434213	0.148541483827098	0.109914383151363	0.740241630411539	0.836654894287967
PPP2R2D	120986.486370291	-0.224141446316858	0.183299413201435	1.49377106721022	0.221632278078463	0.356422696635265
OTOGL	1885.62543330182	-2.03121219983182	0.649269146428087	9.07491333740711	0.00259139856598858	0.0100018226242518
STRN	240868.998793084	0.0641589933353097	0.204230950159108	0.0986827340974514	0.753416167734765	0.846618033776262
EPYC	87.9125029995186	0.872318578574237	2.88726428754293	0.089941157096348	0.764251975509053	0.854493192138781
MAOA	1164337.49017228	-1.23794527568391	0.480705002596812	6.43799056163056	0.0111704935419151	0.0338213469659275
MS4A1	26926.3675513307	-0.899557260424687	0.603541971081487	2.18639696202047	0.139234683214844	0.250902585527511
NOSIP	256784.134373577	-0.29746138682755	0.243457573142825	1.49020130946369	0.222185228173981	0.357061793773421
KRTAP5-4	407.565337670108	0.590585915071948	1.00735330533682	0.341347907529979	0.559052215582035	0.695197784124627
MAGT1	438590.054090575	0.267343448373699	0.131531308588631	4.12535783035952	0.0422450856527719	0.097593236314549
KRT84	460.764968921017	-0.214516828792506	0.810566456349327	0.0699862186468465	0.791356846778313	0.872616249250678
FFAR4	80003.926180571	-2.97768522425392	0.492428502748057	31.4752144850468	2.02002346490031e-08	2.86162916201515e-07
ANKRD34B	83.5576291995283	3.06824560591117	2.52019846107934	1.26731001415287	0.260271926619312	0.401880396171844
SGO1	16472.3940764504	1.34286531578457	0.442903190520786	8.87937982686992	0.00288409498687344	0.0109345353313697
FBXL3	398795.33603136	-0.155705181714169	0.174245359432856	0.798125483774612	0.371654410638715	0.522676616486654
AGK	110124.529092914	0.696426635610128	0.254207108514244	7.43371037426576	0.00640132206502073	0.0212253757687936
ANP32B	834825.55411424	-0.00613129187353479	0.172674311477103	0.00126068810192237	0.971676126599523	0.983660597868766
ZNF195	92773.5001317959	0.302645001925669	0.198550275823566	2.31917767842071	0.127787565023111	0.234023504775796
PDLIM7	172681.862169125	0.510113506755214	0.352457037942004	2.08388691245085	0.148860693368993	0.264082350918852
SERPINA11	252432.547991396	7.2348025398385	0.357390829067203	237.571422664162	1.33123519913558e-53	3.61175855718418e-51
ACO2	1100186.13184959	-1.20954052631104	0.178768656404825	44.4971334882226	2.54729899012632e-11	5.71022102902071e-10
PCED1A	182050.142256224	-0.516499011798865	0.180007617230481	8.18938480644013	0.00421362098762208	0.0149955813272839
REXO4	200181.800198629	-0.122585725119178	0.16817349152615	0.531167789745183	0.466116309847808	0.615142496668445
HCLS1	371896.4551922	0.59549154352689	0.306085813546569	3.75843578342256	0.0525417094100132	0.115877569485664
CASZ1	223044.911809997	-1.56687044412691	0.16739463876231	83.622389123568	5.98909208851269e-20	2.82590178877163e-18
CEP350	264510.324012444	-0.0371762590109665	0.156045034694536	0.0567563247345504	0.811698165822947	0.886672950516168
ERGIC2	153483.668133074	0.38152918133424	0.12137100703681	9.85297554505416	0.00169557284687167	0.00699030691663363
MAP2K1	303014.394526504	0.397273283007231	0.196739537563473	4.06470529272107	0.043788325247332	0.100316753071902
SHANK2	94982.2252757172	0.885565752858945	0.246903517229297	12.6674153306181	0.000372083545105256	0.00193204878233799
RHOC	1489786.33964064	-1.32984076549074	0.205344411613664	40.5347447738586	1.9315067875267e-10	3.81116243027595e-09
ELOA	246137.810739785	0.021599120167652	0.184718076371036	0.0136729397427757	0.906914457797736	0.945271521306373
CAV2	92631.978247486	0.511675815207009	0.179706769338849	8.06493964377268	0.00451299786009372	0.015889369755891
PDHA2	143.908710415319	-0.0504244694610584	2.0779210767434	0.000588517746990647	0.980645709886526	0.989278909760309
LIN7A	41629.6006960782	1.73432952134668	0.587104871736059	8.24658455522055	0.00408287514606012	0.0146035398937758
MSX1	11915.3578146368	-1.30878275778034	0.984935163001961	1.70829874662854	0.191206248278222	0.318659807993217
FBN3	1030.30928962713	3.46035636599805	0.72989592004198	18.580864506709	1.62847018625988e-05	0.000124765973697294
REPS2	112381.992126035	-0.0810721423318089	0.18829113672397	0.185363641778707	0.666803762791796	0.78166619772181
PKIB	244744.350089856	-5.26935329509898	0.29930673034457	215.406182995045	9.08781281306624e-49	1.86290065098066e-46
LRP2BP	6018.13662399879	-0.179738332293456	0.312321530980095	0.330970731916324	0.565088044275259	0.6997973007889
UNC45A	408215.434453786	-0.229030923513758	0.173873133423213	1.73327274537357	0.187993476811788	0.314482179586655
NASP	394615.436511889	0.337602456304002	0.213288372064617	2.4997128992685	0.113867054304765	0.214025594324391
MAGI1	270770.955109109	-0.346307997939721	0.215240980906252	2.5824609057502	0.108053555506507	0.205386363645121
ZC2HC1B	107.604141254016	-3.07032479017098	2.8886634344091	0.965196412135114	0.325881108780917	0.474708296557373
NPM1	1581436.31541598	0.995589269624918	0.196675136464708	25.1320225569906	5.35364140608156e-07	5.8477993073297e-06
VPS39	309154.695357766	-0.646742276642137	0.222634570044367	8.36900936707792	0.00381673618556045	0.0138041493604008
B4GALT7	116264.209916918	-0.265103525228479	0.22539244286035	1.38147067844722	0.239850796095737	0.378141115806721
LAMB4	336.569888791162	2.18162311748966	1.84789151550582	1.27882607997546	0.258117419991068	0.399329834919515
AP3B2	2952.14658083282	-2.27609798515981	0.460991821151033	22.2152329948836	2.43732361321381e-06	2.30123763255791e-05
KLHDC1	11117.3968720329	-0.336276109846918	0.333517186854934	1.01429537758546	0.313875994034249	0.461902698088251
PIGT	798632.085667157	-0.0178437757156111	0.216455686190332	0.00679532894162094	0.934301770762562	0.963206732322798
ZC4H2	43821.0352290275	0.0671753512831538	0.340642921024317	0.0388860493206664	0.843674583505063	0.907207110280637
SMARCA5	478359.834015227	0.245245466457842	0.209230860005204	1.37224009093723	0.241427377694891	0.380171875306678
ADAMTS9	68331.0197088762	1.54514884675917	0.413409438767338	13.3490721605437	0.000258550514187309	0.00141333286999753
ARHGAP1	415872.975542589	-0.148029422144777	0.18398185966429	0.647073285766766	0.421161003766358	0.571617697232807
C11ORF91	288.245437093885	0.56369642937184	1.02711365813174	0.299329613224273	0.584302998557262	0.715261012151152
AL080251.1	249454.678723004	3.06826964601827	0.164195581622757	298.266447555964	7.86063535745414e-67	3.62552154274178e-64
LMO1	107.194955363158	-0.80056086960257	2.54208996344982	0.0979461534375332	0.754308391564194	0.847259392144159
MC5R	61.1168682002604	2.24986044135883	2.88988506756793	0.553625925900931	0.456839915986804	0.606495952483586
SETMAR	52474.8980547411	0.0463001939429581	0.154224816742567	0.0901248521666673	0.764018491932665	0.854420631488497
PSME4	315327.307475632	0.769968597589902	0.173426364685489	19.481857401563	1.01559731877576e-05	8.30898223241417e-05
STARD5	121123.985094587	-0.844524526727821	0.221261290358273	14.3651436482642	0.000150563805393348	0.000879592034737767
ZBTB44	178649.202395735	0.268062428479831	0.199368980728818	1.80523734325692	0.179080613034608	0.303607630019803
TMEM135	74456.7554488216	-0.267044114348243	0.258721206075065	1.06385029086957	0.302338662774942	0.449717486860832
SERTM2	3436.04350980921	2.33138645062091	0.71402498135109	9.67273235685855	0.00187022961626531	0.00762179504980754
MRPS7	258519.741428478	0.0635711004554676	0.15097878552858	0.17727801181141	0.67372298561676	0.787022763021826
PORCN	27922.4968135188	0.132347934932187	0.329581843651874	0.161199351164669	0.688054695480722	0.797707602395767
ELOA3	25.6159447656131	0.54825031700946	2.89147217935857	0.0357600094429458	NA	NA
PRPF4	191871.47983231	0.453927161305178	0.162675169011095	7.75441765729761	0.00535813155715963	0.0183263198179529
FANK1	15797.9086323486	-1.17150089883531	0.418948041024466	7.61354679885017	0.00579314252724801	0.0195388823556122
ANKRD18B	1968.427558428	3.24051382633841	0.965119721799061	9.48953984503322	0.00206646642288881	0.00826631375452638
EPN3	105399.364614922	-1.91239460314506	0.380494861877821	23.6036032580602	1.18365662453474e-06	1.20445636785716e-05
HSPH1	976725.448473076	1.6566949825631	0.425943792765653	14.3632744940708	0.000150713348358068	0.000880186946457108
UBE2F-SCLY	171458.702394324	0.502963339462169	0.199928749940033	6.29704010777058	0.012093974425039	0.0360106091296876
PDZRN3	99425.3391566592	-0.952247980131432	0.38891373582976	5.88930274760321	0.0152331306046541	0.0433697571798246
ABR	1137785.28196419	-1.08558451282822	0.221696190766545	23.4326698963271	1.29362836646785e-06	1.30416118759374e-05
ACOT6	933.951577172977	2.59765292532767	1.06882761553617	5.25031214780125	0.0219428343484486	0.058139214547541
FBXW5	915038.602285613	-1.05779353081889	0.203540756839549	26.4242740622315	2.74074463318487e-07	3.1982288259094e-06
TINCR	21790.4046218879	-4.95287927560717	0.5690261505931	54.2902633492237	1.72956695486086e-13	4.77816672127602e-12
CNTLN	29410.4266360226	1.3078450912811	0.355264413555346	13.1125317738166	0.000293327010240701	0.00157540191534763
LOXHD1	837.546577079505	-0.648207064938997	1.18974638402169	0.294372517898665	0.58743204698832	0.717812547018646
TMEM17	6122.61549045973	1.1081579334643	0.364776950558174	9.0119274586387	0.00268223408146416	0.0102857070398945
PLCB3	547438.918670304	-0.640688527017775	0.207124209105696	9.49062324022481	0.00206524654325494	0.00826322565094566
DENND1A	228232.008660817	-0.439292909806084	0.246286656923005	3.16923392815985	0.0750376349813856	0.1539899141014
FOXI2	1108.44058492026	-2.25724919962305	0.761338869285226	8.02235233188682	0.00462035202841946	0.0162054894624165
LHX3	85.8422045088552	9.72612860395259	2.8694766728061	6.60621476745093	0.010162345201315	0.0313992809611558
INO80D	113459.150945055	-0.366495373826023	0.204150472161752	3.21419523304294	0.0730020815679556	0.150804522682811
FOLR3	2042.33519242023	1.92979224776902	1.35352289044994	1.89733649285466	0.168376753454051	0.289936785931845
CYB5R3	654617.834943494	-0.141847242610136	0.190091498367093	0.556595064855628	0.455635405102371	0.605491532369504
RPS18	7658345.16988961	0.492733675188086	0.235722686581555	4.34833760648911	0.0370450897354056	0.0880954963300461
FLT1	172174.144404765	1.16261709649355	0.35728009162321	10.3143964229571	0.00131996458304723	0.00566589729935748
HLA-DMB	313674.729775932	0.653483873559258	0.325698912897535	3.99172441798117	0.0457242460573343	0.103925910497938
RPS20	2561032.05111296	0.361016088284262	0.169928896947262	4.50183455391527	0.0338585098960863	0.0822131678169119
COX4I2	1924.12633109899	-1.31848149724346	0.560987719405273	5.34284824850405	0.0208074491836271	0.0556665646735406
SNCB	373.637166360386	-1.14616654034858	1.60917020472932	0.494577797806727	0.481892329209732	0.629321977885633
TMEM256-PLSCR3	150700.856167679	0.281434171558776	0.190683880361952	2.17489535143423	0.140279057941492	0.252537894219613
POLL	121644.063013913	-0.0437302884330244	0.219628335097247	0.0396426232981923	0.842180959219909	0.906319843200421
ENKD1	61061.5753261235	-0.0215446716457996	0.280877894011601	0.00588322577033296	0.938860463243456	0.965208811768935
GRIK4	2795.70289841623	-2.88725544612251	1.07308033671944	6.2810200092386	0.0122037838219495	0.0362498160893812
PDE4A	126625.557200562	-0.655593575778399	0.261579868524719	6.22814739455478	0.0125735215050427	0.0371090862656426
TMEM167B	222241.055492699	-0.257090355293211	0.177662243889498	2.09125672563178	0.148144160657994	0.263145192883149
ESPNL	4968.90248384839	0.40638846980068	0.459201435128578	0.780600006193595	0.376957699375497	0.52769501447595
OFCC1	6.91831011641387	0.361168078015265	2.90729318781011	0.0154151896957231	0.901190237443525	0.94237317831706
MERTK	90872.6545917365	0.607709693580703	0.183751373566094	10.8579786655668	0.000983710082240026	0.00441797076345843
TTC5	72967.1526467051	0.130500433939248	0.184002701323366	0.50283956675878	0.478255091340355	0.626444241619123
EHD4	447384.716119665	-0.5457698404884	0.210971879441524	6.65268216354096	0.00990066754515502	0.0307090476698999
GPR146	26608.9184553338	0.604547881115626	0.144722037743226	17.3239264913686	3.15193167331036e-05	0.000222200945513576
PTPN21	164450.042106081	-1.36265191098661	0.186970498631066	51.2523401710421	8.12238502056414e-13	2.14377512509854e-11
ENTPD1	148529.730556604	0.408283683400371	0.333441730437459	1.49431906732823	0.221547539512598	0.356380726869642
NPPA	1220.17892160241	-2.50582960330674	0.65407066615868	13.1450181973707	0.000288284715999303	0.00155241235419473
RASSF1	129733.718177139	0.19877508173099	0.225209531985326	0.778410817573501	0.377627609305333	0.528254742632594
SAP30BP	299789.776305586	-0.239250702509734	0.209522828641206	1.30240286957226	0.253774777911097	0.394696583854478
ADD1	975438.814514997	-0.679487252531802	0.177137057703981	14.580411941266	0.000134303376155396	0.000799020634211834
CASP6	227544.023539137	-0.51012512575295	0.228969367313138	4.93796966923395	0.026272880660598	0.0674893310091022
SAP25	16248.5196514003	-0.494855188498935	0.360645405292968	1.8735944603194	0.171063968670798	0.293522987165882
PPP2R5D	272944.600456262	-0.223902808532037	0.187454343533497	1.42525036521957	0.23254114814535	0.369681313410906
LNPK	172486.740265685	-0.551465260621618	0.204106161340904	7.25598947338921	0.00706649250362489	0.0230742867609514
FBXO32	184520.072364176	-1.41063649441143	0.311837914526176	19.6965599664561	9.07646069957781e-06	7.49224265979915e-05
ADGRA3	380613.079150946	-0.432306306648581	0.276243637590129	2.43993822604949	0.11828088359528	0.220643480429659
HSCB	44094.6403831455	0.0186348770347845	0.172917220777536	0.0116140376648275	0.914179374583008	0.949645004599207
ALDH1L1	805049.460471821	3.13824875006753	0.656346765602707	19.4059092667904	1.05679559457965e-05	8.6078683992936e-05
DCLRE1A	63548.7431935664	0.937270444704294	0.272470139264565	11.6306681991499	0.000648732456915911	0.00311273474581057
GPR157	82683.1284593844	0.497608321293933	0.240875587048142	4.24666877771585	0.0393274013486787	0.0921803109492789
F2RL3	17477.6908154394	-0.456481149679922	0.423912878013325	1.15475834158488	0.282555272859214	0.426931414014624
OSBPL1A	145662.440040595	-1.03356059090941	0.304194526052104	11.3056089454543	0.000772733011352374	0.00360367829283113
F8A2	40917.992016755	-0.538923644828876	0.182503082330772	8.6697175990989	0.00323541325905923	0.0120494098646306
PAG1	286464.748225814	-1.21741258749063	0.200976834863548	35.6535535240253	2.35717511919031e-09	3.96061236556849e-08
BCAS4	774066.784256867	-0.355647405666099	0.244522357107708	2.11010636327956	0.146329146609555	0.260632016393095
CENPN	78343.2399683362	0.722918468943123	0.272688870788014	6.95591934980331	0.00835423583817238	0.0266011903656269
TOPBP1	218229.272315529	0.793058384151066	0.277525283279316	8.06517431513637	0.00451241339097167	0.015889369755891
TINF2	193399.722410164	-0.252004509400579	0.17025611117724	2.18805975139975	0.139084421039224	0.250750053116003
RASSF10	43907.1734843087	1.29134247986486	1.19156849907729	1.13726645730699	0.286230680670765	0.431251108835847
SHPK	121493.066319834	-0.0251611155716004	0.154869257854682	0.026394574416571	0.870940419421236	0.924297043137505
SPATA31D1	2.95673361505463	4.86628668548504	3.0367910587109	2.57506773395244	NA	NA
KRTAP2-4	8.71547698926117	21.3368439448121	3.02978915458209	2.89651107190412	NA	NA
ZNF700	66686.1841088568	-0.176618403267438	0.247428289149892	0.509212373875641	0.475480012309023	0.623862509571806
SMIM1	3840.55489896808	1.39995000681533	0.36434675912057	14.2196575148567	0.000162662382004543	0.000941034269552154
SUDS3	303443.873537713	-0.217422366973055	0.146124770785601	2.21181915144277	0.136957086221726	0.247475150215928
ESRRG	3642.71577537178	-0.550892932045828	0.833367280466377	0.434329878637357	0.509871955156446	0.654283070228926
WNT2B	63207.935625479	-2.42130384195878	0.304481993072248	56.9703001585481	4.4244351865873e-14	1.31868182160499e-12
ESYT1	576365.859724208	0.499716660951203	0.174386951329092	8.17073910976382	0.00425715558446866	0.0151271693716992
CD40LG	8267.42630501705	-0.0583854781061019	0.415017479455496	0.0197893410363861	0.888127017541549	0.934793207817437
NTRK3	10565.8519921198	-2.09293384786114	0.447696752502415	20.1731497602754	7.07389233013654e-06	5.98103756180977e-05
TCFL5	60453.1737722987	1.20401782684218	0.26447435380043	20.1506748411443	7.15749906116924e-06	6.04341877251768e-05
TTLL13P	1976.1737054468	-0.45550542466782	0.568511211958867	0.639351774096383	0.423945626651649	0.574593951373514
SAP30L	226306.705314145	-0.609778033591817	0.188266246359898	10.4133824141665	0.00125105390214619	0.00542054801331495
C6ORF118	35.1039531999182	-3.95023546338168	2.61005548716035	1.81795811527824	0.177556520232095	0.301772477361762
TERF2IP	307786.065011178	0.128042765168721	0.155728083390334	0.675825966799778	0.411027753652244	0.561333261316918
PSMA5	468431.889636126	0.284854902506066	0.121449531396327	5.49227005000344	0.0191007271609424	0.0521080571058769
TNS1	634651.24331583	0.484963001336514	0.202240424493867	5.72332211992182	0.0167410258983074	0.046823643193372
ANKRD26	45023.3063267079	0.804924776277219	0.334270386300029	5.72489195007122	0.016726065786994	0.0468098518626912
EGLN2	470432.31855066	-0.535166584918196	0.189519017449669	7.92861861407872	0.00486589316791103	0.0169155573873734
PGAM1	387247.683724134	0.15173828740114	0.116064043733353	1.70842699655901	0.191189586902494	0.318659807993217
PNMA6E	3.14152946599554	4.95376397355404	3.03616848978014	2.63395628798752	NA	NA
KCNJ5	22171.8259268258	1.5931791370685	0.437451630130043	12.6406741439184	0.000377443843475773	0.00195547921041408
ARL13B	36271.9425617772	1.22999188485755	0.266897965617561	20.6253679244852	5.58511361980479e-06	4.83981968866973e-05
ITPRIPL1	12329.7857677505	0.334023028589804	0.441052718033572	0.572282532855098	0.449353321611496	0.60003759629491
ARHGEF15	42616.7988945704	0.37195280929271	0.242258246062111	2.35083994558263	0.125215523313487	0.230572032100062
AFDN	850743.347860282	0.0494473491620841	0.183275412097358	0.0727884044309803	0.787319306520437	0.870032477817386
NAP1L4	528622.523500883	0.304392448869544	0.115689608868396	6.90996851492736	0.00857165002801108	0.0271995822784273
FJX1	19856.1169290907	2.93365878348248	0.360819297841018	57.1343979526896	4.07024049186657e-14	1.21770971358721e-12
NDUFV2	256519.644527468	-0.178974863125682	0.107135338265611	2.78895044940427	0.0949163751953844	0.185244071297963
KCNF1	3952.91392706437	-0.0906835728342118	0.612246129578166	0.0219340424248742	0.882262697317891	0.931383869467714
NABP2	144818.036745267	0.289445943906033	0.23353028731995	1.533640084681	0.215566953981297	0.349104172577331
UBTD2	125865.029647056	-0.474722747537255	0.14313962011145	10.949975155149	0.00093604869995036	0.00422642253190998
SERINC1	987331.730573924	-0.0551229285779695	0.157828306602485	0.12197323181465	0.726904136797768	0.826599480478196
ISX	270070.36087161	-2.21274252458328	0.643470606336098	10.8205065636611	0.00100382020447877	0.00449611045215556
DLG2	6837.76198820708	-0.0219767694632044	0.364326299374301	0.00363837494742825	0.951901614668063	0.971738528359933
ISG20L2	255044.573746405	0.274436562664588	0.148895363376262	3.39210438083148	0.0655092907470664	0.13829739157714
GPR33	57.3859640907108	1.24927836007962	2.88859534277544	0.181611192760727	NA	NA
ZNF420	23779.8650231099	-0.0405730676721793	0.203097460322058	0.0399070871962408	0.84166235532641	0.905941003116508
AP001781.3	63654.2460486481	0.242962475223291	0.158267057929449	2.3539107138335	0.124969150893713	0.230305014318389
PPP1R14D	250123.907679022	-1.92456913056094	0.383120810067806	23.5592926052471	1.21123040464115e-06	1.22915235067242e-05
C4ORF33	70131.369911895	-1.34223774760146	0.269623612093916	23.9373816058583	9.95204414993199e-07	1.03033256185239e-05
BCL2L15	252166.7187392	-1.74565687459584	0.293078548155833	33.5034610915417	7.11372897989648e-09	1.09550238689575e-07
MSRB1	254144.940819059	0.550150937600917	0.273844161682903	4.01184490398481	0.0451816854397696	0.102959105073902
PDAP1	656094.712975424	0.108230383890027	0.170381577788657	0.403416453763441	0.525330111556322	0.667158754601954
CCR2	50282.9698986256	0.487798434979842	0.477039162305608	1.04068289675578	0.307662701376331	0.455177961322528
TSSC4	157328.217511396	-0.358598588346236	0.224518266404859	2.54447496865126	0.110680697681752	0.209430583746732
SUMO2	542221.252907224	0.376388521774093	0.146666646413472	6.56724426269841	0.010387266443082	0.0319764189234806
SHISA3	9890.11330617906	-1.28540519730167	0.507980306216091	6.20212335984883	0.0127597148642129	0.0375804565022132
C9ORF129	38780.2326828165	-0.569513888569908	0.295564465739237	3.68894973878443	0.0547740961169463	0.119844319172384
TRIOBP	509499.489054442	-0.792637194186528	0.154898535038529	25.8622777990955	3.66664996120342e-07	4.17825973651895e-06
GPHA2	160.42781772959	10.6282775372411	2.58792777791769	9.08851349422105	0.0025721985263492	0.00994205290873887
DRAM1	106287.726470699	0.919101373885387	0.397564249966331	5.25659389328649	0.0218637673208156	0.0579713485630535
CDC40	137089.735803296	0.270940919474367	0.184972141923026	2.14240269590215	0.143277335617279	0.256518874200051
ATG3	266458.267064472	0.182605729962785	0.128018549237758	2.03326379860954	0.153889820827874	0.270597913119849
SPINK14	73.5352490374566	-0.0732970435936396	2.88737118884079	0.000643556413393753	0.979761105215845	0.988819071669974
KCTD5	315422.72230388	-0.260207488233945	0.249393507005804	1.08712425800456	0.297109259749353	0.443476434718109
TRMT1L	99188.7838686122	0.108479952437224	0.136046139392496	0.635661628152434	0.425286164622031	0.576072279817316
DOCK8	164444.560845725	0.209875009414979	0.310352488472895	0.45691136000454	0.499071001856877	0.645270230097241
UBA7	408253.65365359	-1.1614306767445	0.242035437162662	22.4303921322304	2.17898598197398e-06	2.08398716337159e-05
UBE2L3	395836.573269147	-0.382235170208109	0.151045335501108	6.38528646220868	0.0115070188559319	0.034643112087645
RPL10A	2408715.13032791	0.0469109794534622	0.219093314242822	0.045843845514753	0.830459905760378	0.89949831511614
FKBP2	344593.519540104	-0.713171697571931	0.170170938618869	17.387816050572	3.04773401371237e-05	0.000216093946268177
CDNF	10568.4019912285	0.664420618125875	0.352833267240677	3.51516992401599	0.0608094208942298	0.130480693891329
SIT1	42475.9886255942	1.49106388713807	0.752727729053123	3.76079142992938	NA	NA
SEL1L3	905265.145323988	-0.213954274798676	0.265120350844349	0.650661993148731	0.419876099143956	0.570293319083181
GTF2B	123875.103042497	-0.0357812468950319	0.213309270864314	0.0281365823084059	0.866788120378451	0.92174615441017
STX1A	33761.0221144174	1.0628037746039	0.371369536660166	8.0115457789434	0.00464800456693726	0.0162869964397769
GYPB	3.04913154052508	4.91068824245651	3.03647035804081	2.6049455292498	NA	NA
UNK	163920.651225135	-0.0701982248066094	0.226072575580719	0.0964068578057891	0.756184912829325	0.848682501862277
TTC25	2245.42198415567	0.542726434454812	0.419821368244311	1.66157730861883	0.197390493331793	0.326430370336881
TNR	1439.25223346313	-0.807306152881959	1.12903006684597	0.504747585875293	0.477421468959356	0.625608969446066
OOEP	940.295861394424	-1.23405239490667	0.681392905481898	3.18508572716709	0.0743130992783588	0.1528601146824
ZNF527	17971.7535989979	-0.317046669183984	0.221148991360558	2.05120885809666	0.152085391335492	0.268126412737992
ZNRD1	104726.275756178	0.183810332439946	0.28967226552034	0.402379799816998	0.52586278144753	0.667467480606874
CDC25A	44034.4290033056	0.825546722059651	0.220059544313515	13.8859544089752	0.000194244679702383	0.00110028249795188
TFRC	1181036.87089425	-0.014206259839621	0.287803745153572	0.00243620437674963	0.960634061349972	0.977051535247016
VPS33A	142321.396869761	0.0712595120386737	0.149881130632093	0.226020755863487	0.634490205542966	0.756112676382894
DDIT3	84729.515996241	0.149775393101281	0.192069006620347	0.607817633426151	0.435610694928154	0.585799381203405
WDR97	15445.9985648614	0.0738457785021502	0.390403684658412	0.0357756539326317	0.849979539981612	0.910881049640458
SLC12A1	754.840760986832	1.11781290844253	0.942359815851791	1.37331469714019	NA	NA
DCAF7	730193.378130906	0.0414415914386078	0.182837382583326	0.0513729674904653	0.820691200424194	0.893112248960417
PADI6	31.6629185048587	1.92131690277316	2.8928867682718	0.412378547846359	0.520764710631405	0.663217624252664
INSC	9964.88537861887	-4.69141140475018	0.462277653038616	75.7470709026843	3.22429038115207e-18	1.34886469936224e-16
GATA6	229805.905180135	-0.73794465383846	0.156933485338194	21.8745654903325	2.91066383603702e-06	2.70795951139924e-05
EIF2B1	224435.579226422	0.0333473232650662	0.104387426373456	0.102051502977673	0.749381502770575	0.843471377256685
BBS2	160612.091816575	-0.116275783940003	0.179414316835376	0.41989763104857	0.516988128795985	0.660017575818776
